Candidat_ID,Sexe,Age,Annees_Experience,Mention_Bac,Mention_Licence,Specialite_Licence,Diplome_Superieur,Langues_Parlees,Connaissance_Softwares,experience_management,Stage_Effectue,Recrute
5183,F,27,11,Assez Bien,Passable,Gestion,Licence,4,1,2,1,0
5184,H,37,14,Passable,Très Bien,Informatique,Doctorat,2,5,1,1,0
5185,F,34,9,Passable,Passable,Marketing,Bac,1,2,4,0,0
5186,H,35,7,Très Bien,Très Bien,Informatique,Licence,1,2,5,0,0
5187,F,22,3,Très Bien,Bien,Informatique,Bac,2,5,3,0,1
5188,F,38,6,Bien,Très Bien,Marketing,Bac,3,3,1,0,1
5189,F,34,5,Passable,Passable,Sciences,Doctorat,4,1,1,0,0
5190,H,35,1,Assez Bien,Très Bien,Marketing,Licence,2,5,1,1,1
5191,F,25,9,Assez Bien,Bien,Informatique,Licence,1,4,2,1,0
5192,H,33,15,Passable,Bien,Droit,Master,4,4,4,0,1
5193,F,32,5,Bien,Très Bien,Marketing,Bac,4,1,5,0,0
5194,H,28,14,Passable,Assez Bien,Gestion,Bac,4,1,13,0,0
5195,H,30,8,Assez Bien,Très Bien,Gestion,Bac,1,5,8,1,0
5196,H,33,9,Très Bien,Bien,Informatique,Bac,2,3,2,1,1
5197,H,27,5,Assez Bien,Bien,Droit,Master,3,3,4,0,0
5198,H,35,8,Assez Bien,Très Bien,Informatique,Doctorat,3,4,6,1,1
5199,H,39,9,Passable,Très Bien,Sciences,Master,3,5,3,0,0
5200,F,25,6,Bien,Assez Bien,Informatique,Licence,2,2,0,1,1
5201,H,32,11,Très Bien,Passable,Gestion,Doctorat,1,4,2,1,0
5202,F,39,2,Assez Bien,Bien,Marketing,Licence,2,3,0,1,0
5203,H,34,8,Passable,Passable,Gestion,Bac,3,2,6,1,0
5204,F,22,7,Passable,Assez Bien,Droit,Licence,1,4,4,0,0
5205,F,38,5,Passable,Très Bien,Informatique,Master,2,4,4,0,1
5206,H,27,4,Passable,Assez Bien,Droit,Licence,2,3,0,0,0
5207,H,25,4,Assez Bien,Passable,Marketing,Doctorat,4,5,0,1,1
5208,F,26,11,Passable,Assez Bien,Sciences,Master,4,3,4,1,1
5209,H,40,0,Bien,Très Bien,Gestion,Master,3,3,0,1,1
5210,F,37,13,Assez Bien,Bien,Sciences,Licence,2,2,13,1,1
5211,H,27,12,Très Bien,Passable,Gestion,Master,2,4,9,1,1
5212,F,29,2,Bien,Assez Bien,Droit,Licence,3,3,1,0,0
5213,H,34,15,Très Bien,Assez Bien,Informatique,Licence,2,4,0,0,0
5214,F,34,12,Passable,Assez Bien,Droit,Doctorat,3,5,5,0,0
5215,F,31,10,Assez Bien,Passable,Gestion,Licence,4,1,2,1,1
5216,H,39,4,Passable,Passable,Sciences,Licence,2,4,1,0,1
5217,F,39,10,Très Bien,Très Bien,Informatique,Doctorat,1,3,2,0,1
5218,H,36,5,Très Bien,Assez Bien,Sciences,Doctorat,3,4,2,1,0
5219,F,27,13,Très Bien,Très Bien,Droit,Master,2,4,0,0,1
5220,F,40,9,Très Bien,Passable,Sciences,Master,3,2,5,0,0
5221,H,26,11,Bien,Passable,Gestion,Doctorat,1,5,6,1,0
5222,F,29,8,Très Bien,Très Bien,Marketing,Master,1,4,5,1,1
5223,H,20,2,Bien,Passable,Marketing,Bac,4,5,2,0,0
5224,F,37,11,Assez Bien,Bien,Droit,Doctorat,3,2,10,1,1
5225,H,24,9,Bien,Assez Bien,Sciences,Doctorat,2,4,6,1,1
5226,H,28,0,Bien,Très Bien,Sciences,Doctorat,4,2,0,0,0
5227,F,39,13,Très Bien,Très Bien,Droit,Master,4,4,8,0,1
5228,H,20,10,Bien,Passable,Marketing,Master,4,3,0,1,1
5229,F,40,5,Passable,Très Bien,Sciences,Licence,4,2,1,0,0
5230,F,40,1,Assez Bien,Passable,Informatique,Master,1,1,0,1,1
5231,H,31,14,Bien,Assez Bien,Informatique,Master,4,5,5,0,1
5232,F,32,1,Assez Bien,Assez Bien,Gestion,Doctorat,4,4,0,0,1
5233,F,39,15,Bien,Très Bien,Gestion,Master,3,1,11,1,1
5234,H,21,5,Passable,Très Bien,Marketing,Doctorat,1,4,0,0,1
5235,H,23,2,Passable,Passable,Informatique,Bac,1,4,0,0,1
5236,H,37,13,Passable,Bien,Informatique,Licence,3,3,2,1,0
5237,H,25,8,Bien,Passable,Sciences,Licence,1,3,1,1,0
5238,H,39,7,Bien,Assez Bien,Informatique,Doctorat,3,5,5,0,1
5239,H,30,3,Passable,Assez Bien,Droit,Bac,4,3,0,1,1
5240,H,29,14,Bien,Assez Bien,Sciences,Doctorat,1,2,5,1,1
5241,H,31,8,Très Bien,Bien,Droit,Bac,3,1,3,1,1
5242,F,20,7,Bien,Bien,Marketing,Master,3,5,7,1,0
5243,H,33,14,Très Bien,Assez Bien,Droit,Bac,4,1,7,1,0
5244,F,33,12,Assez Bien,Assez Bien,Gestion,Licence,1,3,3,0,0
5245,F,31,10,Passable,Très Bien,Sciences,Master,2,5,2,1,1
5246,F,26,3,Bien,Passable,Marketing,Master,3,2,0,1,1
5247,F,27,5,Bien,Bien,Marketing,Licence,4,5,4,1,1
5248,F,20,2,Très Bien,Très Bien,Informatique,Doctorat,3,5,0,1,1
5249,F,30,15,Très Bien,Très Bien,Gestion,Master,1,5,14,0,1
5250,F,36,2,Très Bien,Très Bien,Informatique,Doctorat,3,4,2,0,0
5251,F,28,2,Bien,Bien,Sciences,Master,1,3,0,1,0
5252,F,20,10,Bien,Assez Bien,Sciences,Bac,3,3,10,1,1
5253,H,22,0,Bien,Très Bien,Informatique,Doctorat,4,3,0,0,1
5254,H,35,10,Bien,Bien,Marketing,Bac,3,4,0,0,0
5255,F,28,14,Assez Bien,Assez Bien,Droit,Doctorat,1,2,7,1,1
5256,F,28,5,Passable,Passable,Informatique,Doctorat,4,1,0,0,1
5257,F,24,1,Très Bien,Passable,Gestion,Master,2,2,1,0,0
5258,H,38,13,Assez Bien,Bien,Sciences,Doctorat,3,3,10,0,0
5259,F,23,11,Passable,Passable,Droit,Master,1,2,0,1,0
5260,H,20,0,Très Bien,Bien,Informatique,Licence,4,1,0,1,1
5261,F,33,14,Très Bien,Assez Bien,Droit,Master,4,3,6,0,0
5262,F,31,10,Assez Bien,Passable,Informatique,Bac,3,5,9,1,0
5263,F,33,12,Assez Bien,Passable,Droit,Licence,4,3,0,1,0
5264,H,27,6,Passable,Assez Bien,Sciences,Doctorat,2,1,4,0,0
5265,H,33,8,Bien,Assez Bien,Sciences,Doctorat,2,2,1,1,1
5266,F,27,0,Très Bien,Très Bien,Informatique,Doctorat,2,2,0,1,1
5267,H,34,0,Bien,Assez Bien,Droit,Doctorat,1,1,0,1,1
5268,F,36,5,Bien,Passable,Informatique,Bac,3,2,2,0,1
5269,H,22,12,Bien,Assez Bien,Gestion,Doctorat,4,4,7,1,1
5270,H,21,12,Assez Bien,Passable,Gestion,Bac,1,1,7,1,0
5271,H,20,15,Très Bien,Très Bien,Sciences,Doctorat,3,2,4,0,1
5272,F,20,3,Passable,Passable,Gestion,Bac,1,4,1,0,0
5273,F,38,12,Assez Bien,Assez Bien,Gestion,Master,1,5,12,1,1
5274,H,40,10,Assez Bien,Assez Bien,Sciences,Master,3,3,4,0,1
5275,F,34,12,Passable,Bien,Marketing,Doctorat,1,3,10,1,1
5276,F,34,10,Bien,Bien,Droit,Bac,4,4,9,1,1
5277,F,32,7,Très Bien,Bien,Droit,Master,2,1,3,0,1
5278,H,40,0,Bien,Très Bien,Gestion,Licence,3,4,0,1,0
5279,F,35,7,Bien,Passable,Marketing,Doctorat,2,5,2,1,1
5280,H,20,10,Très Bien,Assez Bien,Marketing,Licence,3,5,10,1,1
5281,H,39,8,Assez Bien,Assez Bien,Marketing,Master,2,1,0,1,1
5282,F,31,5,Passable,Assez Bien,Gestion,Licence,1,4,2,0,0
5283,H,25,3,Très Bien,Très Bien,Informatique,Bac,2,4,2,0,0
5284,F,35,13,Bien,Passable,Sciences,Master,2,2,9,0,1
5285,H,30,5,Passable,Assez Bien,Informatique,Bac,4,1,3,0,0
5286,H,33,6,Passable,Passable,Informatique,Bac,1,2,6,1,1
5287,H,35,7,Passable,Assez Bien,Marketing,Licence,2,2,5,1,1
5288,H,24,14,Passable,Passable,Droit,Master,4,3,3,0,0
5289,F,39,7,Assez Bien,Bien,Sciences,Bac,4,5,5,0,0
5290,F,38,6,Bien,Très Bien,Droit,Doctorat,4,1,6,0,0
5291,H,38,7,Bien,Assez Bien,Sciences,Master,1,2,7,0,0
5292,H,28,2,Passable,Bien,Sciences,Doctorat,2,3,0,0,0
5293,H,35,12,Assez Bien,Bien,Gestion,Master,1,2,11,1,0
5294,F,34,5,Très Bien,Très Bien,Sciences,Doctorat,2,5,5,0,1
5295,F,38,0,Passable,Assez Bien,Informatique,Master,4,2,0,1,1
5296,F,21,3,Passable,Très Bien,Droit,Licence,1,4,3,1,1
5297,F,40,8,Très Bien,Bien,Marketing,Bac,3,3,0,0,0
5298,H,30,15,Bien,Passable,Gestion,Bac,4,1,13,0,1
5299,F,40,0,Passable,Bien,Sciences,Master,2,4,0,0,0
5300,H,39,12,Assez Bien,Bien,Droit,Bac,1,1,9,0,1
5301,F,34,6,Assez Bien,Passable,Marketing,Doctorat,2,5,0,0,1
5302,H,33,12,Bien,Assez Bien,Sciences,Master,4,4,9,1,0
5303,H,29,6,Très Bien,Passable,Sciences,Licence,1,1,4,1,1
5304,F,38,8,Assez Bien,Très Bien,Marketing,Doctorat,3,3,4,0,0
5305,F,25,14,Passable,Très Bien,Informatique,Doctorat,3,5,14,1,0
5306,F,21,3,Bien,Très Bien,Droit,Licence,1,4,2,0,0
5307,H,38,2,Très Bien,Passable,Droit,Doctorat,2,4,1,1,0
5308,F,40,4,Très Bien,Bien,Droit,Bac,4,2,2,1,0
5309,H,39,14,Passable,Assez Bien,Informatique,Bac,2,4,8,1,1
5310,F,36,5,Passable,Bien,Droit,Bac,3,3,4,1,1
5311,F,28,5,Bien,Assez Bien,Marketing,Licence,1,3,5,0,0
5312,F,26,11,Assez Bien,Passable,Droit,Master,4,3,10,0,1
5313,F,40,2,Bien,Assez Bien,Informatique,Licence,4,1,2,0,0
5314,F,37,15,Bien,Assez Bien,Droit,Licence,1,1,6,0,1
5315,H,28,8,Bien,Assez Bien,Droit,Doctorat,1,2,2,0,0
5316,F,39,2,Bien,Assez Bien,Droit,Doctorat,1,2,2,0,0
5317,F,33,4,Passable,Assez Bien,Sciences,Master,2,1,3,1,1
5318,F,26,10,Bien,Assez Bien,Informatique,Doctorat,1,3,7,1,0
5319,H,40,1,Très Bien,Bien,Informatique,Bac,1,3,0,0,0
5320,F,31,2,Passable,Bien,Sciences,Doctorat,1,1,0,1,1
5321,H,23,0,Assez Bien,Assez Bien,Sciences,Master,4,5,0,0,0
5322,F,27,9,Assez Bien,Passable,Droit,Master,4,2,2,1,0
5323,F,27,13,Très Bien,Bien,Sciences,Master,4,5,3,1,1
5324,H,39,11,Passable,Assez Bien,Informatique,Master,2,1,1,0,1
5325,H,40,3,Très Bien,Assez Bien,Gestion,Doctorat,1,2,1,1,0
5326,H,33,11,Bien,Bien,Sciences,Doctorat,2,5,3,1,1
5327,F,25,2,Assez Bien,Assez Bien,Gestion,Bac,3,4,0,1,0
5328,H,26,3,Passable,Très Bien,Marketing,Doctorat,2,5,3,0,1
5329,H,21,2,Passable,Assez Bien,Droit,Bac,4,3,1,0,1
5330,H,34,3,Passable,Assez Bien,Gestion,Doctorat,3,2,0,1,1
5331,H,27,15,Passable,Bien,Gestion,Master,2,4,6,0,0
5332,H,32,4,Très Bien,Assez Bien,Droit,Master,2,1,3,0,0
5333,H,31,7,Bien,Très Bien,Sciences,Licence,3,1,3,1,0
5334,H,24,5,Bien,Très Bien,Sciences,Bac,4,3,1,0,1
5335,F,32,5,Très Bien,Passable,Droit,Bac,1,2,2,1,1
5336,F,25,11,Passable,Bien,Gestion,Doctorat,3,1,10,1,1
5337,F,20,0,Assez Bien,Bien,Droit,Master,2,4,0,1,1
5338,H,23,8,Bien,Bien,Informatique,Licence,4,3,3,0,1
5339,F,34,11,Bien,Bien,Informatique,Bac,1,3,0,0,0
5340,F,28,1,Passable,Passable,Informatique,Licence,2,2,0,1,0
5341,F,32,14,Bien,Bien,Sciences,Master,4,5,14,1,0
5342,H,23,4,Passable,Très Bien,Droit,Master,4,5,2,1,1
5343,F,34,1,Assez Bien,Bien,Informatique,Licence,4,1,0,1,0
5344,F,35,1,Très Bien,Passable,Droit,Bac,2,5,0,0,0
5345,F,36,0,Assez Bien,Bien,Sciences,Bac,1,4,0,0,1
5346,F,20,12,Passable,Assez Bien,Marketing,Master,4,3,8,1,1
5347,H,28,14,Très Bien,Assez Bien,Gestion,Master,4,5,8,0,1
5348,H,33,7,Bien,Très Bien,Sciences,Master,1,2,4,1,1
5349,F,38,4,Passable,Passable,Marketing,Master,4,4,1,1,0
5350,F,20,10,Passable,Bien,Gestion,Master,3,3,4,1,0
5351,F,37,14,Bien,Bien,Informatique,Doctorat,4,2,12,0,1
5352,H,40,14,Bien,Très Bien,Droit,Doctorat,1,3,5,0,0
5353,H,24,6,Très Bien,Bien,Gestion,Master,2,2,1,0,1
5354,F,37,15,Très Bien,Assez Bien,Marketing,Doctorat,2,4,3,1,1
5355,H,34,8,Assez Bien,Bien,Sciences,Doctorat,2,5,2,0,1
5356,F,20,12,Bien,Très Bien,Informatique,Licence,1,1,8,1,0
5357,F,40,9,Assez Bien,Assez Bien,Sciences,Master,3,1,1,1,1
5358,H,30,9,Bien,Passable,Droit,Master,2,5,8,0,0
5359,H,20,1,Bien,Très Bien,Marketing,Doctorat,3,2,0,1,0
5360,F,23,15,Très Bien,Passable,Informatique,Licence,2,5,11,1,0
5361,H,26,0,Bien,Assez Bien,Sciences,Doctorat,3,5,0,1,1
5362,F,26,7,Très Bien,Très Bien,Sciences,Bac,3,4,3,1,0
5363,F,34,3,Très Bien,Passable,Marketing,Bac,1,1,3,1,0
5364,H,39,2,Bien,Bien,Marketing,Master,4,4,2,1,1
5365,H,36,12,Très Bien,Assez Bien,Sciences,Licence,4,2,0,0,0
5366,F,38,10,Bien,Assez Bien,Gestion,Master,4,5,6,0,1
5367,F,29,3,Assez Bien,Passable,Gestion,Doctorat,3,5,1,1,0
5368,F,33,12,Très Bien,Très Bien,Informatique,Bac,1,5,1,0,0
5369,H,39,9,Bien,Passable,Droit,Master,3,5,0,1,0
5370,F,29,4,Assez Bien,Passable,Marketing,Licence,3,2,3,1,1
5371,H,34,5,Bien,Passable,Droit,Bac,4,2,5,1,1
5372,H,33,3,Passable,Assez Bien,Sciences,Master,3,1,1,1,0
5373,H,40,1,Bien,Très Bien,Sciences,Licence,4,1,1,0,1
5374,F,23,3,Assez Bien,Très Bien,Informatique,Licence,4,4,3,0,0
5375,F,40,4,Très Bien,Assez Bien,Sciences,Doctorat,4,2,3,0,0
5376,F,40,10,Assez Bien,Très Bien,Gestion,Doctorat,1,2,3,1,0
5377,F,22,3,Bien,Bien,Droit,Bac,4,1,3,0,0
5378,H,30,12,Bien,Assez Bien,Marketing,Master,1,1,8,0,1
5379,F,34,0,Bien,Bien,Informatique,Doctorat,2,1,0,0,1
5380,H,38,15,Assez Bien,Assez Bien,Informatique,Licence,2,5,11,1,1
5381,H,31,7,Très Bien,Très Bien,Gestion,Bac,1,2,5,1,0
5382,H,24,6,Passable,Très Bien,Informatique,Master,4,1,5,1,1
5383,F,37,1,Passable,Assez Bien,Sciences,Master,2,5,1,0,0
5384,F,27,9,Assez Bien,Passable,Sciences,Licence,1,1,1,1,0
5385,F,21,0,Assez Bien,Très Bien,Droit,Doctorat,3,2,0,1,0
5386,H,34,12,Passable,Bien,Gestion,Bac,4,4,11,0,0
5387,H,23,11,Passable,Passable,Informatique,Bac,1,5,4,1,0
5388,H,32,13,Très Bien,Très Bien,Informatique,Doctorat,3,4,13,0,0
5389,F,29,7,Passable,Passable,Droit,Master,3,3,4,0,0
5390,F,35,11,Passable,Très Bien,Sciences,Doctorat,2,2,1,1,0
5391,F,25,3,Assez Bien,Très Bien,Gestion,Licence,3,1,0,0,1
5392,F,25,1,Très Bien,Passable,Droit,Doctorat,1,4,1,1,0
5393,F,31,4,Bien,Bien,Sciences,Bac,4,2,0,1,0
5394,H,31,5,Assez Bien,Passable,Droit,Doctorat,2,4,3,0,0
5395,H,24,7,Passable,Très Bien,Gestion,Bac,3,5,4,0,1
5396,F,21,6,Très Bien,Assez Bien,Sciences,Master,2,3,5,0,1
5397,F,25,2,Bien,Bien,Sciences,Doctorat,3,1,1,1,1
5398,F,35,15,Passable,Bien,Marketing,Licence,2,5,2,0,0
5399,H,39,7,Très Bien,Passable,Sciences,Licence,1,4,6,0,1
5400,H,22,0,Bien,Bien,Gestion,Bac,4,1,0,1,0
5401,H,40,5,Assez Bien,Bien,Sciences,Doctorat,3,1,1,1,1
5402,H,26,6,Bien,Assez Bien,Marketing,Licence,3,4,0,1,1
5403,H,38,4,Très Bien,Assez Bien,Marketing,Doctorat,3,3,1,0,1
5404,F,25,12,Bien,Très Bien,Informatique,Master,1,1,1,0,1
5405,F,38,9,Assez Bien,Bien,Sciences,Bac,4,4,1,0,0
5406,F,37,9,Très Bien,Très Bien,Informatique,Master,3,1,7,1,1
5407,H,27,7,Passable,Assez Bien,Gestion,Licence,3,4,6,1,1
5408,F,25,0,Bien,Assez Bien,Informatique,Master,4,3,0,0,1
5409,F,40,7,Passable,Très Bien,Droit,Master,2,5,5,1,1
5410,F,37,11,Passable,Très Bien,Droit,Doctorat,2,5,5,0,0
5411,H,26,8,Passable,Assez Bien,Droit,Master,3,5,7,1,0
5412,F,37,1,Bien,Passable,Marketing,Bac,2,4,0,0,1
5413,H,34,15,Très Bien,Bien,Sciences,Licence,2,2,1,0,0
5414,H,39,1,Bien,Très Bien,Marketing,Doctorat,4,5,1,0,0
5415,H,34,13,Assez Bien,Très Bien,Marketing,Bac,4,5,1,1,1
5416,H,24,12,Passable,Très Bien,Informatique,Bac,3,2,4,0,0
5417,H,32,5,Passable,Bien,Informatique,Licence,1,1,0,0,1
5418,F,20,6,Très Bien,Très Bien,Droit,Bac,1,3,6,0,0
5419,H,38,8,Très Bien,Passable,Marketing,Licence,4,1,4,1,0
5420,F,39,3,Très Bien,Bien,Informatique,Bac,2,2,1,1,1
5421,H,26,10,Assez Bien,Passable,Sciences,Licence,1,1,9,1,1
5422,H,40,12,Assez Bien,Passable,Informatique,Doctorat,4,1,4,0,1
5423,H,29,10,Passable,Bien,Informatique,Doctorat,4,2,9,1,1
5424,H,23,14,Bien,Assez Bien,Gestion,Doctorat,2,4,0,0,1
5425,H,27,12,Bien,Bien,Droit,Licence,3,4,5,0,1
5426,F,21,5,Assez Bien,Très Bien,Informatique,Doctorat,3,1,4,1,1
5427,F,20,7,Assez Bien,Assez Bien,Gestion,Licence,4,5,7,1,0
5428,H,39,6,Assez Bien,Bien,Informatique,Master,2,4,2,0,1
5429,H,26,12,Passable,Assez Bien,Informatique,Licence,2,5,3,0,0
5430,F,31,8,Très Bien,Très Bien,Sciences,Doctorat,4,4,1,0,1
5431,H,21,1,Passable,Très Bien,Marketing,Licence,4,5,0,0,0
5432,F,23,15,Passable,Bien,Marketing,Doctorat,2,1,7,0,1
5433,H,25,6,Assez Bien,Bien,Sciences,Doctorat,3,2,0,1,0
5434,H,21,11,Très Bien,Assez Bien,Marketing,Doctorat,1,4,3,0,0
5435,F,22,7,Passable,Assez Bien,Droit,Licence,3,4,6,0,0
5436,F,33,5,Passable,Assez Bien,Informatique,Bac,1,3,2,0,1
5437,F,26,1,Très Bien,Passable,Informatique,Licence,4,5,1,0,1
5438,H,26,0,Passable,Bien,Gestion,Doctorat,1,2,0,1,0
5439,H,22,2,Assez Bien,Bien,Informatique,Master,4,3,2,1,0
5440,H,38,12,Assez Bien,Très Bien,Informatique,Master,3,2,2,0,0
5441,H,21,6,Très Bien,Assez Bien,Droit,Doctorat,4,5,0,0,0
5442,F,31,14,Assez Bien,Très Bien,Droit,Licence,4,1,11,1,1
5443,F,25,11,Passable,Passable,Marketing,Bac,2,5,11,1,1
5444,F,34,15,Bien,Bien,Sciences,Master,4,2,14,1,0
5445,F,36,12,Bien,Passable,Gestion,Master,2,1,7,1,1
5446,F,31,11,Passable,Assez Bien,Marketing,Licence,2,1,9,0,1
5447,H,36,7,Assez Bien,Passable,Gestion,Doctorat,2,2,7,1,0
5448,H,30,11,Très Bien,Passable,Informatique,Licence,4,3,6,0,1
5449,F,24,5,Passable,Passable,Informatique,Bac,3,3,1,1,0
5450,H,40,10,Assez Bien,Bien,Gestion,Bac,3,5,3,1,1
5451,H,30,1,Très Bien,Très Bien,Sciences,Licence,4,1,0,0,1
5452,F,36,12,Assez Bien,Très Bien,Droit,Master,2,4,5,1,1
5453,H,27,0,Assez Bien,Assez Bien,Informatique,Licence,3,4,0,1,1
5454,H,33,6,Bien,Passable,Gestion,Doctorat,2,5,3,0,0
5455,F,32,12,Assez Bien,Assez Bien,Marketing,Master,1,4,1,1,1
5456,H,28,12,Bien,Bien,Informatique,Master,4,3,8,1,0
5457,H,33,3,Passable,Bien,Gestion,Bac,3,4,1,0,1
5458,F,27,3,Bien,Bien,Droit,Doctorat,4,5,3,0,1
5459,H,21,3,Très Bien,Assez Bien,Gestion,Bac,3,3,2,0,0
5460,H,30,13,Bien,Assez Bien,Gestion,Licence,3,1,10,1,0
5461,F,38,8,Bien,Très Bien,Droit,Doctorat,4,4,0,0,0
5462,F,23,0,Passable,Assez Bien,Informatique,Doctorat,1,2,0,1,1
5463,F,36,7,Passable,Très Bien,Droit,Bac,3,2,2,0,0
5464,H,36,8,Assez Bien,Passable,Droit,Bac,3,1,8,1,0
5465,F,27,2,Très Bien,Assez Bien,Marketing,Licence,4,1,2,1,1
5466,H,25,5,Bien,Bien,Sciences,Master,2,3,4,1,0
5467,F,39,8,Passable,Bien,Sciences,Master,1,4,6,0,1
5468,H,39,3,Très Bien,Passable,Informatique,Bac,1,5,2,0,0
5469,H,26,13,Très Bien,Passable,Gestion,Bac,4,4,6,1,1
5470,F,27,15,Assez Bien,Assez Bien,Sciences,Licence,3,3,10,1,1
5471,F,21,9,Très Bien,Très Bien,Sciences,Doctorat,4,2,4,1,0
5472,H,24,3,Très Bien,Bien,Informatique,Licence,2,5,3,0,1
5473,F,40,1,Assez Bien,Passable,Marketing,Doctorat,3,2,0,1,1
5474,H,36,14,Assez Bien,Très Bien,Droit,Licence,3,4,2,0,0
5475,F,28,0,Assez Bien,Passable,Droit,Doctorat,3,2,0,1,1
5476,H,36,3,Passable,Très Bien,Gestion,Master,3,1,1,0,0
5477,H,33,10,Assez Bien,Assez Bien,Gestion,Master,2,5,6,1,1
5478,H,37,10,Passable,Passable,Sciences,Master,4,1,7,0,0
5479,F,25,14,Assez Bien,Très Bien,Sciences,Doctorat,3,5,5,0,1
5480,F,25,0,Assez Bien,Très Bien,Droit,Doctorat,3,5,0,0,0
5481,F,31,11,Bien,Bien,Marketing,Licence,4,2,1,1,0
5482,H,28,9,Assez Bien,Assez Bien,Gestion,Doctorat,3,5,5,1,1
5483,H,38,14,Bien,Passable,Gestion,Master,4,5,3,0,0
5484,F,34,5,Passable,Bien,Marketing,Licence,4,1,2,0,0
5485,F,23,1,Assez Bien,Assez Bien,Droit,Doctorat,2,4,0,0,0
5486,F,29,1,Passable,Très Bien,Droit,Doctorat,2,5,0,1,1
5487,H,37,8,Assez Bien,Assez Bien,Droit,Master,4,3,1,1,0
5488,F,27,7,Passable,Passable,Gestion,Licence,1,4,7,0,0
5489,F,38,4,Très Bien,Passable,Marketing,Doctorat,1,3,1,0,1
5490,H,20,8,Bien,Assez Bien,Gestion,Master,1,2,2,1,1
5491,F,21,12,Bien,Passable,Marketing,Doctorat,3,1,7,0,0
5492,F,22,6,Passable,Très Bien,Marketing,Doctorat,4,4,6,1,1
5493,F,24,8,Assez Bien,Passable,Sciences,Doctorat,1,2,5,0,0
5494,H,25,13,Assez Bien,Très Bien,Sciences,Master,3,5,12,0,0
5495,H,23,12,Bien,Très Bien,Sciences,Doctorat,3,3,9,1,1
5496,H,39,3,Assez Bien,Très Bien,Informatique,Licence,2,3,0,1,0
5497,F,36,15,Bien,Assez Bien,Sciences,Doctorat,2,2,12,0,0
5498,H,39,9,Assez Bien,Bien,Informatique,Doctorat,2,3,4,0,1
5499,F,25,9,Assez Bien,Bien,Informatique,Licence,3,5,7,0,0
5500,H,20,15,Très Bien,Très Bien,Droit,Licence,1,5,12,0,0
5501,F,22,8,Assez Bien,Passable,Droit,Master,2,2,0,0,0
5502,F,23,10,Assez Bien,Bien,Marketing,Master,2,1,10,0,1
5503,H,27,4,Assez Bien,Passable,Marketing,Doctorat,3,2,4,0,1
5504,H,37,2,Très Bien,Très Bien,Informatique,Master,4,5,2,0,0
5505,H,31,8,Assez Bien,Assez Bien,Sciences,Licence,1,5,8,1,0
5506,H,38,13,Très Bien,Passable,Droit,Master,3,3,13,1,0
5507,H,38,8,Très Bien,Très Bien,Droit,Doctorat,2,2,3,1,0
5508,H,35,8,Assez Bien,Passable,Informatique,Master,3,2,6,0,1
5509,H,27,9,Assez Bien,Bien,Informatique,Licence,4,3,7,0,0
5510,H,20,11,Passable,Passable,Gestion,Licence,4,4,8,0,0
5511,H,26,2,Assez Bien,Assez Bien,Sciences,Master,3,3,1,0,0
5512,F,25,4,Très Bien,Bien,Marketing,Master,4,3,4,0,0
5513,H,39,0,Bien,Très Bien,Informatique,Master,4,4,0,0,1
5514,H,21,12,Assez Bien,Très Bien,Informatique,Bac,2,4,8,0,0
5515,H,38,12,Très Bien,Très Bien,Marketing,Doctorat,2,4,10,0,0
5516,F,21,12,Passable,Passable,Sciences,Doctorat,2,4,12,0,0
5517,H,36,11,Bien,Bien,Marketing,Licence,3,2,6,0,1
5518,H,29,4,Assez Bien,Passable,Marketing,Licence,4,4,4,1,0
5519,H,33,9,Assez Bien,Bien,Marketing,Doctorat,4,4,9,1,1
5520,F,34,10,Bien,Très Bien,Gestion,Doctorat,1,2,5,0,1
5521,H,39,9,Assez Bien,Bien,Sciences,Master,4,3,4,0,0
5522,F,35,11,Assez Bien,Assez Bien,Marketing,Doctorat,4,2,6,1,0
5523,H,36,0,Passable,Très Bien,Sciences,Doctorat,1,1,0,0,1
5524,F,22,15,Passable,Assez Bien,Informatique,Master,2,2,13,1,1
5525,F,35,3,Très Bien,Assez Bien,Marketing,Licence,1,4,2,1,0
5526,F,29,7,Bien,Très Bien,Droit,Licence,1,2,7,1,0
5527,H,24,15,Très Bien,Assez Bien,Droit,Bac,1,3,5,1,0
5528,H,30,10,Très Bien,Bien,Sciences,Doctorat,1,3,0,1,1
5529,F,25,15,Bien,Très Bien,Gestion,Master,1,3,14,1,0
5530,F,28,1,Très Bien,Passable,Gestion,Bac,1,3,0,0,0
5531,F,25,4,Assez Bien,Assez Bien,Marketing,Master,3,2,1,1,1
5532,H,34,9,Très Bien,Assez Bien,Informatique,Licence,4,3,7,1,1
5533,F,26,6,Passable,Bien,Gestion,Licence,2,3,1,1,1
5534,H,21,13,Bien,Assez Bien,Gestion,Master,2,3,2,1,1
5535,H,28,12,Très Bien,Assez Bien,Sciences,Master,4,5,4,1,0
5536,H,33,12,Passable,Bien,Marketing,Doctorat,1,4,7,1,0
5537,H,29,4,Assez Bien,Passable,Gestion,Bac,4,1,2,0,0
5538,F,35,10,Bien,Très Bien,Marketing,Master,1,5,7,1,1
5539,H,36,11,Très Bien,Assez Bien,Gestion,Licence,1,5,10,1,0
5540,F,30,8,Assez Bien,Très Bien,Droit,Bac,4,3,6,1,1
5541,F,21,3,Très Bien,Très Bien,Marketing,Licence,2,5,3,1,1
